"Plot Title: 21411022"
"#","Date Time, GMT+02:00","Abs Pres, kPa (LGR S/N: 21411022, SEN S/N: 21411022)","Temp, °C (LGR S/N: 21411022, SEN S/N: 21411022)","Coupler Detached (LGR S/N: 21411022)","Coupler Attached (LGR S/N: 21411022)","Host Connected (LGR S/N: 21411022)","End Of File (LGR S/N: 21411022)"
455,09/05/2022 03:00:00 AM,65.118,4.831,,,,
456,09/05/2022 04:00:00 AM,65.102,4.727,,,,
457,09/05/2022 05:00:00 AM,65.108,5.141,,,,
458,09/05/2022 06:00:00 AM,65.113,5.860,,,,
459,09/05/2022 07:00:00 AM,65.126,6.775,,,,
460,09/05/2022 08:00:00 AM,65.129,6.268,,,,
461,09/05/2022 09:00:00 AM,65.093,6.775,,,,
462,09/05/2022 10:00:00 AM,65.038,7.682,,,,
463,09/05/2022 11:00:00 AM,65.038,8.581,,,,
464,09/05/2022 12:00:00 PM,65.018,9.571,,,,
465,09/05/2022 01:00:00 PM,65.104,8.879,,,,
466,09/05/2022 02:00:00 PM,65.074,6.877,,,,
467,09/05/2022 03:00:00 PM,65.093,7.079,,,,
468,09/05/2022 04:00:00 PM,65.100,6.674,,,,
469,09/05/2022 05:00:00 PM,65.100,6.370,,,,
470,09/05/2022 06:00:00 PM,65.118,6.268,,,,
471,09/05/2022 07:00:00 PM,65.117,5.962,,,,
472,09/05/2022 08:00:00 PM,65.120,5.450,,,,
473,09/05/2022 09:00:00 PM,65.085,5.141,,,,
474,09/05/2022 10:00:00 PM,65.058,4.727,,,,
475,09/05/2022 11:00:00 PM,65.050,4.519,,,,
476,09/06/2022 12:00:00 AM,65.019,4.311,,,,
477,09/06/2022 01:00:00 AM,65.029,3.998,,,,
478,09/06/2022 02:00:00 AM,65.009,3.788,,,,
479,09/06/2022 03:00:00 AM,65.060,3.683,,,,
480,09/06/2022 04:00:00 AM,65.087,3.788,,,,
481,09/06/2022 05:00:00 AM,65.102,3.893,,,,
482,09/06/2022 06:00:00 AM,65.127,4.519,,,,
483,09/06/2022 07:00:00 AM,65.131,5.450,,,,
484,09/06/2022 08:00:00 AM,65.126,6.775,,,,
485,09/06/2022 09:00:00 AM,65.127,7.682,,,,
486,09/06/2022 10:00:00 AM,65.183,7.983,,,,
487,09/06/2022 11:00:00 AM,65.127,8.282,,,,
488,09/06/2022 12:00:00 PM,65.126,9.176,,,,
489,09/06/2022 01:00:00 PM,65.167,10.944,,,,
490,09/06/2022 02:00:00 PM,65.192,10.063,,,,
491,09/06/2022 03:00:00 PM,65.233,9.965,,,,
492,09/06/2022 04:00:00 PM,65.275,9.275,,,,
493,09/06/2022 05:00:00 PM,65.313,8.182,,,,
494,09/06/2022 06:00:00 PM,65.324,7.582,,,,
495,09/06/2022 07:00:00 PM,65.342,6.877,,,,
496,09/06/2022 08:00:00 PM,65.341,6.573,,,,
497,09/06/2022 09:00:00 PM,65.355,6.064,,,,
498,09/06/2022 10:00:00 PM,65.377,5.757,,,,
499,09/06/2022 11:00:00 PM,65.353,5.450,,,,
500,09/07/2022 12:00:00 AM,65.360,5.037,,,,
501,09/07/2022 01:00:00 AM,65.358,4.727,,,,
502,09/07/2022 02:00:00 AM,65.375,4.311,,,,
503,09/07/2022 03:00:00 AM,65.396,3.998,,,,
504,09/07/2022 04:00:00 AM,65.451,3.998,,,,
505,09/07/2022 05:00:00 AM,65.465,4.623,,,,
506,09/07/2022 06:00:00 AM,65.498,5.450,,,,
507,09/07/2022 07:00:00 AM,65.542,6.877,,,,
508,09/07/2022 08:00:00 AM,65.517,7.983,,,,
509,09/07/2022 09:00:00 AM,65.498,8.978,,,,
510,09/07/2022 10:00:00 AM,65.482,10.063,,,,
511,09/07/2022 11:00:00 AM,65.465,10.846,,,,
512,09/07/2022 12:00:00 PM,65.462,12.401,,,,
513,09/07/2022 01:00:00 PM,65.480,14.996,,,,
514,09/07/2022 02:00:00 PM,65.488,14.900,,,,
515,09/07/2022 03:00:00 PM,65.507,13.750,,,,
516,09/07/2022 04:00:00 PM,65.515,12.304,,,,
517,09/07/2022 05:00:00 PM,65.545,11.236,,,,
518,09/07/2022 06:00:00 PM,65.574,10.455,,,,
519,09/07/2022 07:00:00 PM,65.567,9.965,,,,
520,09/07/2022 08:00:00 PM,65.557,9.373,,,,
521,09/07/2022 09:00:00 PM,65.532,8.680,,,,
522,09/07/2022 10:00:00 PM,65.528,8.282,,,,
523,09/07/2022 11:00:00 PM,65.513,7.882,,,,
524,09/08/2022 12:00:00 AM,65.502,7.582,,,,
525,09/08/2022 01:00:00 AM,65.520,7.179,,,,
526,09/08/2022 02:00:00 AM,65.527,6.775,,,,
527,09/08/2022 03:00:00 AM,65.545,6.370,,,,
528,09/08/2022 04:00:00 AM,65.541,6.268,,,,
529,09/08/2022 05:00:00 AM,65.550,6.775,,,,
530,09/08/2022 06:00:00 AM,65.573,7.682,,,,
531,09/08/2022 07:00:00 AM,65.580,8.779,,,,
532,09/08/2022 08:00:00 AM,65.553,9.866,,,,
533,09/08/2022 09:00:00 AM,65.531,11.139,,,,
534,09/08/2022 10:00:00 AM,65.500,12.207,,,,
535,09/08/2022 11:00:00 AM,65.437,12.980,,,,
536,09/08/2022 12:00:00 PM,65.435,13.269,,,,
537,09/08/2022 01:00:00 PM,65.471,12.980,,,,
538,09/08/2022 02:00:00 PM,65.490,13.558,,,,
539,09/08/2022 03:00:00 PM,65.490,12.883,,,,
540,09/08/2022 04:00:00 PM,65.540,11.722,,,,
541,09/08/2022 05:00:00 PM,65.562,10.748,,,,
542,09/08/2022 06:00:00 PM,65.560,10.063,,,,
543,09/08/2022 07:00:00 PM,65.575,9.571,,,,
544,09/08/2022 08:00:00 PM,65.598,9.275,,,,
545,09/08/2022 09:00:00 PM,65.543,8.680,,,,
546,09/08/2022 10:00:00 PM,65.528,8.282,,,,
547,09/08/2022 11:00:00 PM,65.495,7.983,,,,
548,09/09/2022 12:00:00 AM,65.498,7.481,,,,
549,09/09/2022 01:00:00 AM,65.494,7.079,,,,
550,09/09/2022 02:00:00 AM,65.497,6.573,,,,
551,09/09/2022 03:00:00 AM,65.508,6.268,,,,
552,09/09/2022 04:00:00 AM,65.493,6.166,,,,
553,09/09/2022 05:00:00 AM,65.482,6.471,,,,
554,09/09/2022 06:00:00 AM,65.502,7.280,,,,
555,09/09/2022 07:00:00 AM,65.484,8.282,,,,
556,09/09/2022 08:00:00 AM,65.464,9.571,,,,
557,09/09/2022 09:00:00 AM,65.398,10.846,,,,
558,09/09/2022 10:00:00 AM,65.406,11.722,,,,
559,09/09/2022 11:00:00 AM,65.379,11.916,,,,
560,09/09/2022 12:00:00 PM,65.416,11.041,,,,
561,09/09/2022 01:00:00 PM,65.397,12.110,,,,
562,09/09/2022 02:00:00 PM,65.383,11.722,,,,
563,09/09/2022 03:00:00 PM,65.375,10.846,,,,
564,09/09/2022 04:00:00 PM,65.388,10.259,,,,
565,09/09/2022 05:00:00 PM,65.442,9.571,,,,
566,09/09/2022 06:00:00 PM,65.420,8.978,,,,
567,09/09/2022 07:00:00 PM,65.387,8.382,,,,
568,09/09/2022 08:00:00 PM,65.406,7.983,,,,
569,09/09/2022 09:00:00 PM,65.402,7.582,,,,
570,09/09/2022 10:00:00 PM,65.368,7.280,,,,
571,09/09/2022 11:00:00 PM,65.360,6.775,,,,
572,09/10/2022 12:00:00 AM,65.352,6.268,,,,
573,09/10/2022 01:00:00 AM,65.344,6.064,,,,
574,09/10/2022 02:00:00 AM,65.350,5.655,,,,
575,09/10/2022 03:00:00 AM,65.349,5.347,,,,
576,09/10/2022 04:00:00 AM,65.327,5.347,,,,
577,09/10/2022 05:00:00 AM,65.340,5.962,,,,
578,09/10/2022 06:00:00 AM,65.364,6.877,,,,
579,09/10/2022 07:00:00 AM,65.350,7.983,,,,
580,09/10/2022 08:00:00 AM,65.338,9.176,,,,
581,09/10/2022 09:00:00 AM,65.307,9.866,,,,
582,09/10/2022 10:00:00 AM,65.261,10.455,,,,
583,09/10/2022 11:00:00 AM,65.240,11.139,,,,
584,09/10/2022 12:00:00 PM,65.217,13.750,,,,
585,09/10/2022 01:00:00 PM,65.228,15.855,,,,
586,09/10/2022 02:00:00 PM,65.174,13.461,,,,
587,09/10/2022 03:00:00 PM,65.175,11.819,,,,
588,09/10/2022 04:00:00 PM,65.210,11.236,,,,
589,09/10/2022 05:00:00 PM,65.228,10.455,,,,
590,09/10/2022 06:00:00 PM,65.214,10.063,,,,
591,09/10/2022 07:00:00 PM,65.174,9.571,,,,
592,09/10/2022 08:00:00 PM,65.178,9.077,,,,
593,09/10/2022 09:00:00 PM,65.149,8.581,,,,
594,09/10/2022 10:00:00 PM,65.105,8.282,,,,
595,09/10/2022 11:00:00 PM,65.141,6.877,,,,
596,09/11/2022 12:00:00 AM,65.045,6.978,,,,
597,09/11/2022 01:00:00 AM,65.067,6.674,,,,
598,09/11/2022 02:00:00 AM,65.052,6.573,,,,
599,09/11/2022 03:00:00 AM,65.037,6.471,,,,
600,09/11/2022 04:00:00 AM,65.014,6.471,,,,
601,09/11/2022 05:00:00 AM,65.051,6.268,,,,
602,09/11/2022 06:00:00 AM,65.026,6.775,,,,
603,09/11/2022 07:00:00 AM,64.979,7.882,,,,
604,09/11/2022 08:00:00 AM,64.955,9.669,,,,
605,09/11/2022 09:00:00 AM,64.894,10.161,,,,
606,09/11/2022 10:00:00 AM,64.850,11.139,,,,
607,09/11/2022 11:00:00 AM,64.839,11.139,,,,
608,09/11/2022 12:00:00 PM,64.773,12.497,,,,
609,09/11/2022 01:00:00 PM,64.933,9.077,,,,
610,09/11/2022 02:00:00 PM,64.844,9.373,,,,
611,09/11/2022 03:00:00 PM,64.829,8.978,,,,
612,09/11/2022 04:00:00 PM,64.845,8.481,,,,
613,09/11/2022 05:00:00 PM,64.897,8.382,,,,
614,09/11/2022 06:00:00 PM,64.841,8.082,,,,
615,09/11/2022 07:00:00 PM,64.808,7.782,,,,
616,09/11/2022 08:00:00 PM,64.785,6.877,,,,
617,09/11/2022 09:00:00 PM,64.750,5.962,,,,
618,09/11/2022 10:00:00 PM,64.720,5.757,,,,
619,09/11/2022 11:00:00 PM,64.735,5.860,,,,
620,09/12/2022 12:00:00 AM,64.742,5.757,,,,
621,09/12/2022 01:00:00 AM,64.742,5.757,,,,
622,09/12/2022 02:00:00 AM,64.790,5.552,,,,
623,09/12/2022 03:00:00 AM,64.799,4.934,,,,
624,09/12/2022 04:00:00 AM,64.876,4.623,,,,
625,09/12/2022 05:00:00 AM,64.880,4.727,,,,
626,09/12/2022 06:00:00 AM,64.905,4.519,,,,
627,09/12/2022 07:00:00 AM,64.908,4.311,,,,
628,09/12/2022 08:00:00 AM,64.858,4.727,,,,
629,09/12/2022 09:00:00 AM,64.833,5.244,,,,
630,09/12/2022 10:00:00 AM,64.848,5.037,,,,
631,09/12/2022 11:00:00 AM,64.800,5.244,,,,
632,09/12/2022 12:00:00 PM,64.786,5.450,,,,
633,09/12/2022 01:00:00 PM,64.800,8.182,,,,
634,09/12/2022 02:00:00 PM,64.811,8.182,,,,
635,09/12/2022 03:00:00 PM,64.793,7.682,,,,
636,09/12/2022 04:00:00 PM,64.833,6.978,,,,
637,09/12/2022 05:00:00 PM,64.829,6.268,,,,
638,09/12/2022 06:00:00 PM,64.879,5.552,,,,
639,09/12/2022 07:00:00 PM,64.930,4.311,,,,
640,09/12/2022 08:00:00 PM,64.947,3.893,,,,
641,09/12/2022 09:00:00 PM,64.961,3.155,,,,
642,09/12/2022 10:00:00 PM,64.933,2.730,,,,
643,09/12/2022 11:00:00 PM,64.933,2.730,,,,
644,09/13/2022 12:00:00 AM,64.933,2.195,,,,
645,09/13/2022 01:00:00 AM,64.874,1.330,,,,
646,09/13/2022 02:00:00 AM,64.909,1.112,,,,
647,09/13/2022 03:00:00 AM,64.901,1.439,,,,
648,09/13/2022 04:00:00 AM,64.958,1.221,,,,
649,09/13/2022 05:00:00 AM,64.963,1.330,,,,
650,09/13/2022 06:00:00 AM,65.021,1.656,,,,
651,09/13/2022 07:00:00 AM,65.024,1.980,,,,
652,09/13/2022 08:00:00 AM,65.021,1.656,,,,
653,09/13/2022 09:00:00 AM,65.022,2.195,,,,
654,09/13/2022 10:00:00 AM,65.022,2.730,,,,
655,09/13/2022 11:00:00 AM,65.023,3.578,,,,
656,09/13/2022 12:00:00 PM,65.064,7.782,,,,
657,09/13/2022 01:00:00 PM,65.038,7.983,,,,
658,09/13/2022 02:00:00 PM,65.026,7.079,,,,
659,09/13/2022 03:00:00 PM,65.006,5.962,,,,
660,09/13/2022 04:00:00 PM,65.046,5.552,,,,
661,09/13/2022 05:00:00 PM,65.123,5.244,,,,
662,09/13/2022 06:00:00 PM,65.125,4.727,,,,
663,09/13/2022 07:00:00 PM,65.064,4.311,,,,
664,09/13/2022 08:00:00 PM,65.038,3.683,,,,
665,09/13/2022 09:00:00 PM,65.021,3.261,,,,
666,09/13/2022 10:00:00 PM,65.010,2.730,,,,
667,09/13/2022 11:00:00 PM,64.964,2.410,,,,
668,09/14/2022 12:00:00 AM,64.979,1.980,,,,
669,09/14/2022 01:00:00 AM,64.948,1.764,,,,
670,09/14/2022 02:00:00 AM,64.961,1.548,,,,
671,09/14/2022 03:00:00 AM,64.963,1.330,,,,
672,09/14/2022 04:00:00 AM,64.952,1.330,,,,
673,09/14/2022 05:00:00 AM,64.977,2.195,,,,
674,09/14/2022 06:00:00 AM,64.992,3.367,,,,
675,09/14/2022 07:00:00 AM,65.005,4.519,,,,
676,09/14/2022 08:00:00 AM,64.998,5.757,,,,
677,09/14/2022 09:00:00 AM,64.974,6.877,,,,
678,09/14/2022 10:00:00 AM,64.953,7.782,,,,
679,09/14/2022 11:00:00 AM,64.919,8.680,,,,
680,09/14/2022 12:00:00 PM,64.962,12.787,,,,
681,09/14/2022 01:00:00 PM,64.896,12.497,,,,
682,09/14/2022 02:00:00 PM,64.928,12.110,,,,
683,09/14/2022 03:00:00 PM,64.903,10.748,,,,
684,09/14/2022 04:00:00 PM,64.980,9.768,,,,
685,09/14/2022 05:00:00 PM,64.993,8.581,,,,
686,09/14/2022 06:00:00 PM,64.982,7.682,,,,
687,09/14/2022 07:00:00 PM,64.963,6.877,,,,
688,09/14/2022 08:00:00 PM,64.962,6.268,,,,
689,09/14/2022 09:00:00 PM,64.965,5.757,,,,
690,09/14/2022 10:00:00 PM,64.941,5.141,,,,
691,09/14/2022 11:00:00 PM,64.899,4.934,,,,
692,09/15/2022 12:00:00 AM,64.890,4.415,,,,
693,09/15/2022 01:00:00 AM,64.902,3.893,,,,
694,09/15/2022 02:00:00 AM,64.900,3.578,,,,
695,09/15/2022 03:00:00 AM,64.906,3.155,,,,
696,09/15/2022 04:00:00 AM,64.926,2.837,,,,
697,09/15/2022 05:00:00 AM,64.948,3.367,,,,
698,09/15/2022 06:00:00 AM,64.966,4.102,,,,
699,09/15/2022 07:00:00 AM,64.971,5.347,,,,
700,09/15/2022 08:00:00 AM,64.944,6.674,,,,
701,09/15/2022 09:00:00 AM,64.912,7.882,,,,
702,09/15/2022 10:00:00 AM,64.896,8.978,,,,
703,09/15/2022 11:00:00 AM,64.869,9.768,,,,
704,09/15/2022 12:00:00 PM,64.962,15.569,,,,
705,09/15/2022 01:00:00 PM,64.910,14.996,,,,
706,09/15/2022 02:00:00 PM,64.926,14.421,,,,
707,09/15/2022 03:00:00 PM,64.938,13.076,,,,
708,09/15/2022 04:00:00 PM,64.930,11.528,,,,
709,09/15/2022 05:00:00 PM,64.942,10.259,,,,
710,09/15/2022 06:00:00 PM,64.944,9.077,,,,
711,09/15/2022 07:00:00 PM,64.930,8.382,,,,
712,09/15/2022 08:00:00 PM,64.900,7.280,,,,
713,09/15/2022 09:00:00 PM,64.918,6.573,,,,
714,09/15/2022 10:00:00 PM,64.899,6.064,,,,
715,09/15/2022 11:00:00 PM,64.879,5.552,,,,
716,09/16/2022 12:00:00 AM,64.836,5.037,,,,
717,09/16/2022 01:00:00 AM,64.831,4.623,,,,
718,09/16/2022 02:00:00 AM,64.837,4.207,,,,
719,09/16/2022 03:00:00 AM,64.835,3.893,,,,
720,09/16/2022 04:00:00 AM,64.864,3.788,,,,
721,09/16/2022 05:00:00 AM,64.859,4.207,,,,
722,09/16/2022 06:00:00 AM,64.869,4.727,,,,
723,09/16/2022 07:00:00 AM,64.884,5.962,,,,
724,09/16/2022 08:00:00 AM,64.860,7.381,,,,
725,09/16/2022 09:00:00 AM,64.822,8.481,,,,
726,09/16/2022 10:00:00 AM,64.761,9.571,,,,
727,09/16/2022 11:00:00 AM,64.744,10.651,,,,
728,09/16/2022 12:00:00 PM,64.715,10.161,,,,
729,09/16/2022 01:00:00 PM,64.724,9.768,,,,
730,09/16/2022 02:00:00 PM,64.745,10.357,,,,
731,09/16/2022 03:00:00 PM,64.787,9.965,,,,
732,09/16/2022 04:00:00 PM,64.822,9.077,,,,
733,09/16/2022 05:00:00 PM,64.845,8.182,,,,
734,09/16/2022 06:00:00 PM,64.834,7.582,,,,
735,09/16/2022 07:00:00 PM,64.822,6.978,,,,
736,09/16/2022 08:00:00 PM,64.810,6.370,,,,
737,09/16/2022 09:00:00 PM,64.827,5.655,,,,
738,09/16/2022 10:00:00 PM,64.800,5.244,,,,
739,09/16/2022 11:00:00 PM,64.799,4.934,,,,
740,09/17/2022 12:00:00 AM,64.787,4.623,,,,
741,09/17/2022 01:00:00 AM,64.777,4.102,,,,
742,09/17/2022 02:00:00 AM,64.787,3.788,,,,
743,09/17/2022 03:00:00 AM,64.803,3.367,,,,
744,09/17/2022 04:00:00 AM,64.825,3.367,,,,
745,09/17/2022 05:00:00 AM,64.831,3.788,,,,
746,09/17/2022 06:00:00 AM,64.827,4.519,,,,
747,09/17/2022 07:00:00 AM,64.812,5.552,,,,
748,09/17/2022 08:00:00 AM,64.814,6.775,,,,
749,09/17/2022 09:00:00 AM,64.789,7.882,,,,
750,09/17/2022 10:00:00 AM,64.766,9.077,,,,
751,09/17/2022 11:00:00 AM,64.745,10.357,,,,
752,09/17/2022 12:00:00 PM,64.757,11.041,,,,
753,09/17/2022 01:00:00 PM,64.762,9.275,,,,
754,09/17/2022 02:00:00 PM,64.810,9.669,,,,
755,09/17/2022 03:00:00 PM,64.873,9.275,,,,
756,09/17/2022 04:00:00 PM,64.934,8.481,,,,
757,09/17/2022 05:00:00 PM,64.979,7.882,,,,
758,09/17/2022 06:00:00 PM,64.989,7.280,,,,
759,09/17/2022 07:00:00 PM,64.978,6.674,,,,
760,09/17/2022 08:00:00 PM,64.992,6.166,,,,
761,09/17/2022 09:00:00 PM,65.008,5.450,,,,
762,09/17/2022 10:00:00 PM,65.003,5.037,,,,
763,09/17/2022 11:00:00 PM,64.998,4.623,,,,
764,09/18/2022 12:00:00 AM,64.990,4.415,,,,
765,09/18/2022 01:00:00 AM,64.981,4.207,,,,
766,09/18/2022 02:00:00 AM,65.029,3.998,,,,
767,09/18/2022 03:00:00 AM,65.031,3.788,,,,
768,09/18/2022 04:00:00 AM,65.058,3.893,,,,
769,09/18/2022 05:00:00 AM,65.075,4.311,,,,
770,09/18/2022 06:00:00 AM,65.095,4.831,,,,
771,09/18/2022 07:00:00 AM,65.091,5.860,,,,
772,09/18/2022 08:00:00 AM,65.045,6.978,,,,
773,09/18/2022 09:00:00 AM,65.027,8.282,,,,
774,09/18/2022 10:00:00 AM,65.007,9.275,,,,
775,09/18/2022 11:00:00 AM,65.086,8.978,,,,
776,09/18/2022 12:00:00 PM,65.111,9.373,,,,
777,09/18/2022 01:00:00 PM,65.101,8.779,,,,
778,09/18/2022 02:00:00 PM,65.097,8.382,,,,
779,09/18/2022 03:00:00 PM,65.164,8.082,,,,
780,09/18/2022 04:00:00 PM,65.220,7.782,,,,
781,09/18/2022 05:00:00 PM,65.276,7.481,,,,
782,09/18/2022 06:00:00 PM,65.297,6.877,,,,
783,09/18/2022 07:00:00 PM,65.276,5.757,,,,
784,09/18/2022 08:00:00 PM,65.261,5.655,,,,
785,09/18/2022 09:00:00 PM,65.245,5.244,,,,
786,09/18/2022 10:00:00 PM,65.203,4.727,,,,
787,09/18/2022 11:00:00 PM,65.212,4.415,,,,
788,09/19/2022 12:00:00 AM,65.173,3.998,,,,
789,09/19/2022 01:00:00 AM,65.167,3.578,,,,
790,09/19/2022 02:00:00 AM,65.172,3.155,,,,
791,09/19/2022 03:00:00 AM,65.188,2.730,,,,
792,09/19/2022 04:00:00 AM,65.193,2.837,,,,
793,09/19/2022 05:00:00 AM,65.195,3.155,,,,
794,09/19/2022 06:00:00 AM,65.209,3.788,,,,
795,09/19/2022 07:00:00 AM,65.184,4.831,,,,
796,09/19/2022 08:00:00 AM,65.154,5.757,,,,
797,09/19/2022 09:00:00 AM,65.142,7.481,,,,
798,09/19/2022 10:00:00 AM,65.086,8.382,,,,
799,09/19/2022 11:00:00 AM,65.175,7.481,,,,
800,09/19/2022 12:00:00 PM,65.219,6.573,,,,
801,09/19/2022 01:00:00 PM,65.212,6.674,,,,
802,09/19/2022 02:00:00 PM,65.227,7.381,,,,
803,09/19/2022 03:00:00 PM,65.234,6.978,,,,
804,09/19/2022 04:00:00 PM,65.278,6.370,,,,
805,09/19/2022 05:00:00 PM,65.328,5.655,,,,
806,09/19/2022 06:00:00 PM,65.316,5.347,,,,
807,09/19/2022 07:00:00 PM,65.300,4.934,,,,
808,09/19/2022 08:00:00 PM,65.294,4.519,,,,
809,09/19/2022 09:00:00 PM,65.258,3.893,,,,
810,09/19/2022 10:00:00 PM,65.230,3.472,,,,
811,09/19/2022 11:00:00 PM,65.235,3.049,,,,
812,09/20/2022 12:00:00 AM,65.184,2.624,,,,
813,09/20/2022 01:00:00 AM,65.184,2.088,,,,
814,09/20/2022 02:00:00 AM,65.197,1.872,,,,
815,09/20/2022 03:00:00 AM,65.195,1.548,,,,
816,09/20/2022 04:00:00 AM,65.234,1.439,,,,
817,09/20/2022 05:00:00 AM,65.219,1.872,,,,
818,09/20/2022 06:00:00 AM,65.235,2.517,,,,
819,09/20/2022 07:00:00 AM,65.234,3.578,,,,
820,09/20/2022 08:00:00 AM,65.188,4.934,,,,
821,09/20/2022 09:00:00 AM,65.167,6.370,,,,
822,09/20/2022 10:00:00 AM,65.138,7.381,,,,
823,09/20/2022 11:00:00 AM,65.086,7.782,,,,
824,09/20/2022 12:00:00 PM,65.034,8.779,,,,
825,09/20/2022 01:00:00 PM,65.112,7.882,,,,
826,09/20/2022 02:00:00 PM,65.152,6.877,,,,
827,09/20/2022 03:00:00 PM,65.129,6.268,,,,
828,09/20/2022 04:00:00 PM,65.195,5.962,,,,
829,09/20/2022 05:00:00 PM,65.199,5.757,,,,
830,09/20/2022 06:00:00 PM,65.260,5.347,,,,
831,09/20/2022 07:00:00 PM,65.241,5.141,,,,
832,09/20/2022 08:00:00 PM,65.254,4.623,,,,
833,09/20/2022 09:00:00 PM,65.212,4.415,,,,
834,09/20/2022 10:00:00 PM,65.196,3.998,,,,
835,09/20/2022 11:00:00 PM,65.208,3.472,,,,
836,09/21/2022 12:00:00 AM,65.168,3.049,,,,
837,09/21/2022 01:00:00 AM,65.155,2.730,,,,
838,09/21/2022 02:00:00 AM,65.175,2.410,,,,
839,09/21/2022 03:00:00 AM,65.160,2.303,,,,
840,09/21/2022 04:00:00 AM,65.195,2.088,,,,
841,09/21/2022 05:00:00 AM,65.166,2.730,,,,
842,09/21/2022 06:00:00 AM,65.174,3.472,,,,
843,09/21/2022 07:00:00 AM,65.181,5.037,,,,
844,09/21/2022 08:00:00 AM,65.137,6.471,,,,
845,09/21/2022 09:00:00 AM,65.127,7.682,,,,
846,09/21/2022 10:00:00 AM,65.097,8.382,,,,
847,09/21/2022 11:00:00 AM,65.086,8.082,,,,
848,09/21/2022 12:00:00 PM,65.134,7.280,,,,
849,09/21/2022 01:00:00 PM,65.133,6.370,,,,
850,09/21/2022 02:00:00 PM,65.147,5.860,,,,
851,09/21/2022 03:00:00 PM,65.172,5.655,,,,
852,09/21/2022 04:00:00 PM,65.179,5.552,,,,
853,09/21/2022 05:00:00 PM,65.213,5.552,,,,
854,09/21/2022 06:00:00 PM,65.246,5.552,,,,
855,09/21/2022 07:00:00 PM,65.249,5.347,,,,
856,09/21/2022 08:00:00 PM,65.208,5.141,,,,
857,09/21/2022 09:00:00 PM,65.211,4.934,,,,
858,09/21/2022 10:00:00 PM,65.191,4.727,,,,
859,09/21/2022 11:00:00 PM,65.164,4.311,,,,
860,09/22/2022 12:00:00 AM,65.133,4.102,,,,
861,09/22/2022 01:00:00 AM,65.113,3.893,,,,
862,09/22/2022 02:00:00 AM,65.134,3.578,,,,
863,09/22/2022 03:00:00 AM,65.130,3.472,,,,
864,09/22/2022 04:00:00 AM,65.134,3.578,,,,
865,09/22/2022 05:00:00 AM,65.134,3.578,,,,
866,09/22/2022 06:00:00 AM,65.136,3.893,,,,
867,09/22/2022 07:00:00 AM,65.161,4.519,,,,
868,09/22/2022 08:00:00 AM,65.137,5.037,,,,
869,09/22/2022 09:00:00 AM,65.105,5.655,,,,
870,09/22/2022 10:00:00 AM,65.075,7.179,,,,
871,09/22/2022 11:00:00 AM,65.093,6.775,,,,
872,09/22/2022 12:00:00 PM,65.126,5.037,,,,
873,09/22/2022 01:00:00 PM,65.132,4.623,,,,
874,09/22/2022 02:00:00 PM,65.139,4.519,,,,
875,09/22/2022 03:00:00 PM,65.179,4.415,,,,
876,09/22/2022 04:00:00 PM,65.189,4.102,,,,
877,09/22/2022 05:00:00 PM,65.229,3.998,,,,
878,09/22/2022 06:00:00 PM,65.236,3.893,,,,
879,09/22/2022 07:00:00 PM,65.220,3.788,,,,
880,09/22/2022 08:00:00 PM,65.181,3.367,,,,
881,09/22/2022 09:00:00 PM,65.190,3.049,,,,
882,09/22/2022 10:00:00 PM,65.144,2.730,,,,
883,09/22/2022 11:00:00 PM,65.126,2.303,,,,
884,09/23/2022 12:00:00 AM,65.102,1.980,,,,
885,09/23/2022 01:00:00 AM,65.066,1.656,,,,
886,09/23/2022 02:00:00 AM,65.085,1.330,,,,
887,09/23/2022 03:00:00 AM,65.065,1.112,,,,
888,09/23/2022 04:00:00 AM,65.071,1.003,,,,
889,09/23/2022 05:00:00 AM,65.068,1.439,,,,
890,09/23/2022 06:00:00 AM,65.099,2.195,,,,
891,09/23/2022 07:00:00 AM,65.068,3.049,,,,
892,09/23/2022 08:00:00 AM,65.080,3.893,,,,
893,09/23/2022 09:00:00 AM,65.038,4.519,,,,
894,09/23/2022 10:00:00 AM,65.010,4.934,,,,
895,09/23/2022 11:00:00 AM,64.965,6.064,,,,
896,09/23/2022 12:00:00 PM,64.978,8.481,,,,
897,09/23/2022 01:00:00 PM,65.000,6.674,,,,
898,09/23/2022 02:00:00 PM,65.037,6.471,,,,
899,09/23/2022 03:00:00 PM,65.113,5.552,,,,
900,09/23/2022 04:00:00 PM,65.090,4.415,,,,
901,09/23/2022 05:00:00 PM,65.096,3.472,,,,
902,09/23/2022 06:00:00 PM,65.084,3.155,,,,
903,09/23/2022 07:00:00 PM,65.082,2.837,,,,
904,09/23/2022 08:00:00 PM,65.037,2.303,,,,
905,09/23/2022 09:00:00 PM,65.010,1.656,,,,
906,09/23/2022 10:00:00 PM,65.012,1.439,,,,
907,09/23/2022 11:00:00 PM,64.976,1.112,,,,
908,09/24/2022 12:00:00 AM,64.978,0.893,,,,
909,09/24/2022 01:00:00 AM,64.975,0.563,,,,
910,09/24/2022 02:00:00 AM,64.959,0.453,,,,
911,09/24/2022 03:00:00 AM,64.986,0.563,,,,
912,09/24/2022 04:00:00 AM,64.970,0.453,,,,
913,09/24/2022 05:00:00 AM,64.978,0.893,,,,
914,09/24/2022 06:00:00 AM,64.994,1.548,,,,
